match_id,puuid,tier,win,kills,deaths,assists,kda,champion,role,visionScore,damage,damageTaken,goldEarned,champLevel,cs_total,gameDuration,gameCreation,queueId,gameMode,cs_per_min,damage_per_min,vision_per_min
EUW1_7811878803,4mWfrqXLOJJh4pCLoJXE20C1bPTaZHOSFd8PBe7gRr2PC8YNOdl4GdCstocujiAAX8XGYQKcm8WmAg,GRANDMASTER,0,5,5,3,1.6,Graves,JUNGLE,29,9619,18308,11164,14,195,1444,1775471266306,420,CLASSIC,8.102493074792244,399.6814404432133,1.2049861495844876
EUW1_7811878803,fgyhZOI3OX3nLYzxn8FzZvNa72Z7jrfUZfujr08AuS7IvBy41S7fJyaYbNN85wFeIu_b15Qcf077IQ,GRANDMASTER,0,2,5,1,0.6,Lux,MIDDLE,13,6638,14014,8762,14,226,1444,1775471266306,420,CLASSIC,9.390581717451523,275.8171745152355,0.5401662049861496
EUW1_7811878803,dagY2-LsfgTp-mBR04XYERMi0KxtRFE11pxTQYv_yIULvC4_9YCrYtyq_90ueclonA_C966MFkbVOQ,CHALLENGER,0,4,8,2,0.75,Draven,BOTTOM,23,14473,18403,11272,12,208,1444,1775471266306,420,CLASSIC,8.642659279778394,601.3711911357341,0.9556786703601108
EUW1_7811878803,sZSXw3aaRrJftTZdlEdmEqVRscISzfIByoDMCGZMPcDFtF7UwvSgVx_OlqpTlif8mKGuRtJGRKmshg,CHALLENGER,0,0,8,8,1.0,Anivia,UTILITY,64,8374,24432,6561,11,31,1444,1775471266306,420,CLASSIC,1.2880886426592797,347.9501385041551,2.6592797783933517
EUW1_7811289514,Z-xaqHlLWTRM1tG6MqJRGFaHj28ZAJzCLKKkrjPeeGMvSDaZIv7wsCS6YWCLSd4QAiJisys9AwL7HQ,CHALLENGER,1,15,10,7,2.2,Gwen,TOP,36,71688,53222,22990,20,300,2407,1775416619097,420,CLASSIC,7.478188616535106,1786.987951807229,0.8973826339842127
EUW1_7811289514,60yBi7zPq9Y1ZBnXMb_qvK8I9suqmXWw5Ps4JrE09jkML9kZ8wa2mC7zrxx8tk80P_Mw43r90947cA,CHALLENGER,1,10,8,9,2.375,Viego,JUNGLE,54,37168,44256,19151,18,299,2407,1775416619097,420,CLASSIC,7.453261321146655,926.4977149979227,1.346073950976319
EUW1_7811289514,WPG7eWuj7p2Wn5RLJgrU9hgibQFQy7YyDtyHZimE34lBLqC0Fj6XCq9tiswwkD0YDk_GWDA1lYiokQ,CHALLENGER,1,8,8,5,1.625,Syndra,MIDDLE,42,51309,29741,19582,18,385,2407,1775416619097,420,CLASSIC,9.597008724553385,1278.9945990859992,1.0469464063149148
EUW1_7811289514,FPEUjZKG8dn9tLp68wx6z7BmmZGIonYXAGQTCNjmqiEI3j7v0bfFiI1M2o1GzAMjXyH64usROofg8A,CHALLENGER,1,4,7,9,1.8571428571428572,Xayah,BOTTOM,37,36813,38528,21731,18,401,2407,1775416619097,420,CLASSIC,9.995845450768591,917.6485251350229,0.9223099293726631
EUW1_7811289514,n39S9ijL3AmZ8Oue2f7tHyntTuYpHg9TptFirk49FwUL-hoNSGcWdCveP_rxXRNoDWvNT7AMP8Icvg,CHALLENGER,1,0,10,18,1.8,Senna,UTILITY,142,11765,37640,11806,16,40,2407,1775416619097,420,CLASSIC,0.9970918155380141,293.2696302451184,3.53967594515995
EUW1_7811289514,aGWrL3wSAfbeUzhz5vgLDD_aOrbm3lxPaaDE8KQlX-qE5JGsiqoT9jmo-xPC5T1UW65jcjzBWFc7bA,CHALLENGER,0,5,11,7,1.0909090909090908,Skarner,TOP,46,19555,59061,12477,19,201,2407,1775416619097,420,CLASSIC,5.0103863730785205,487.45326132114667,1.1466555878687161
EUW1_7811289514,LFBDUwOj9WY25XlqMJuSbHYV89tPX-6uNGibPRo6Na8gGz_i16tk8y0T-rvSqXtzvS_UrE_ggy4_OQ,CHALLENGER,0,13,7,9,3.142857142857143,XinZhao,JUNGLE,64,38814,66641,19783,18,310,2407,1775416619097,420,CLASSIC,7.727461570419609,967.528043207312,1.5953469048608226
EUW1_7811289514,tKc0X8ZuD79EI89prgVlzMpU9-6Ej2QNG86Mab7weiOHcEVxP6EbJ3xWRxk4WG4scySVAFr4vMF0AQ,GRANDMASTER,0,8,9,10,2.0,Fizz,MIDDLE,37,29664,42071,15396,18,267,2407,1775416619097,420,CLASSIC,6.655587868716244,739.4432904029912,0.9223099293726631
EUW1_7811289514,dagY2-LsfgTp-mBR04XYERMi0KxtRFE11pxTQYv_yIULvC4_9YCrYtyq_90ueclonA_C966MFkbVOQ,CHALLENGER,0,14,4,13,6.75,Sivir,BOTTOM,60,48397,36492,26818,18,453,2407,1775416619097,420,CLASSIC,11.292064810968009,1206.4063149148317,1.4956377233070213
EUW1_7811289514,sZSXw3aaRrJftTZdlEdmEqVRscISzfIByoDMCGZMPcDFtF7UwvSgVx_OlqpTlif8mKGuRtJGRKmshg,CHALLENGER,0,3,6,22,4.166666666666667,Anivia,UTILITY,140,22973,42702,13708,18,98,2407,1775416619097,420,CLASSIC,2.4428749480681344,572.6547569588699,3.489821354383049
EUW1_7811249661,vFzj4j-IMcjA2BAn2JTzE29Ce3nZN44aDekAAjD_BElvfxnC1B1OO3a38s99NPY70LJo7d6yIDpbVA,GRANDMASTER,0,1,0,0,1.0,Rumble,TOP,15,3792,3725,6012,11,150,910,1775414978404,420,CLASSIC,9.89010989010989,250.02197802197804,0.989010989010989
EUW1_7811249661,egTmz8bk1nUv0tOcKuEdRDTKDcWTsbwp10iWnJOE9rIpbCFK7UGS2Sd2ScN4otq-JV3bk8ZMsmVjDA,MASTER,0,0,6,2,0.3333333333333333,Vi,JUNGLE,5,3898,13346,4408,9,75,910,1775414978404,420,CLASSIC,4.945054945054945,257.010989010989,0.32967032967032966
EUW1_7811249661,DTBO7n48F0dg4kYfma4wrXpiMHVwK1b3u8JFj67XezLZ6raMdGQh2Lnq18H9yRLux8qNEQNdxIKZ6Q,CHALLENGER,0,1,4,1,0.5,Orianna,MIDDLE,9,7717,11479,5010,10,114,910,1775414978404,420,CLASSIC,7.516483516483516,508.81318681318686,0.5934065934065934
EUW1_7811249661,9Nm2IWWmPds8Iuh7fy-tcgqNfv4P5y7XBdGRBnEnIwc_P6IMWMkuwn-00FyafQG0G6ceUi8--xG41A,GRANDMASTER,0,1,2,0,0.5,Zeri,BOTTOM,8,4939,5291,5253,9,116,910,1775414978404,420,CLASSIC,7.648351648351649,325.64835164835165,0.5274725274725275
EUW1_7811249661,pYSFmvFDERUPHvze6xR8pNBgkqhqCvXmJkRhkg00-LGPHNZil0EctRpPRFZggphVrqpk1-JAMb4kTQ,CHALLENGER,0,0,5,1,0.2,Thresh,UTILITY,17,1327,8541,3245,7,25,910,1775414978404,420,CLASSIC,1.6483516483516485,87.4945054945055,1.120879120879121
EUW1_7811249661,QROOVQkygYu9e6qqxLxrubnoPRewKFecqJdlIj5L3lq45YHjD2qBJnCnqwRk8nBahMDIUNXHpSJ1XQ,GRANDMASTER,1,0,1,3,3.0,Singed,TOP,12,4274,9504,5285,10,105,910,1775414978404,420,CLASSIC,6.923076923076923,281.80219780219784,0.7912087912087913
EUW1_7811249661,dagY2-LsfgTp-mBR04XYERMi0KxtRFE11pxTQYv_yIULvC4_9YCrYtyq_90ueclonA_C966MFkbVOQ,CHALLENGER,1,5,0,2,7.0,Nocturne,JUNGLE,13,6075,10772,7569,12,160,910,1775414978404,420,CLASSIC,10.54945054945055,400.54945054945057,0.8571428571428572
EUW1_7811249661,7Y-hCB9Msu18_eX-6OMuiDHZRjeANMj-xNaxPgOSVf0xxm_OhrxnLpSSlB9Jds0ERyMTiT3OtzoxBQ,CHALLENGER,1,6,1,1,7.0,Aurora,MIDDLE,5,9695,8928,6660,11,127,910,1775414978404,420,CLASSIC,8.373626373626374,639.2307692307693,0.32967032967032966
EUW1_7811249661,KxIZgnqlDiHm0AuMMVBWfZZBsiPjEv5uATac6Gy__2oxPx_wBRt-nxwjE12wO0HjJzPa2oOH63-BUg,CHALLENGER,1,3,1,5,8.0,Xayah,BOTTOM,7,7586,6037,7716,10,134,910,1775414978404,420,CLASSIC,8.835164835164836,500.1758241758242,0.46153846153846156
EUW1_7811249661,sZSXw3aaRrJftTZdlEdmEqVRscISzfIByoDMCGZMPcDFtF7UwvSgVx_OlqpTlif8mKGuRtJGRKmshg,CHALLENGER,1,3,0,8,11.0,Anivia,UTILITY,38,7528,4305,5370,9,44,910,1775414978404,420,CLASSIC,2.901098901098901,496.35164835164835,2.5054945054945055
EUW1_7811154904,CYhzsT32rAMTvymtZcxb-0pUlinicvaC9_1r3jKV1sGX9DzDYcgbPIdze-FNwvpC2tuLQV5Om6bx-Q,CHALLENGER,1,12,5,5,3.4,Varus,TOP,35,28522,25613,16308,19,286,1947,1775410779319,420,CLASSIC,8.813559322033898,878.9522342064714,1.0785824345146378
EUW1_7811154904,-788CfJeRXycWEWiCHaRkt0j7W-aT4kVWT2rhEKS7lkAHp2xYYIQde5C5ky1jH3Jl-WCppUchjGr0w,GRANDMASTER,1,3,4,21,6.0,Hecarim,JUNGLE,37,27183,53594,15527,18,295,1947,1775410779319,420,CLASSIC,9.09090909090909,837.68875192604,1.140215716486903
EUW1_7811154904,rgJtN-_1ZYU5b-KYbuK9SNHkpIElV9RB45W7e7ypKbghVR4nKzwGARvRzlLPz02KHtFi_j-8dQpDxQ,GRANDMASTER,1,12,1,5,17.0,Akshan,MIDDLE,24,29770,16873,15496,18,231,1947,1775410779319,420,CLASSIC,7.11864406779661,917.4114021571648,0.7395993836671803
EUW1_7811154904,QFOJ4e9czj03KbLyfjga3r7s8E73-uvOLFm0b37gdVDwwdDjdruGpeOy6Ec1fU7BGCT9iuFWX0CHpw,MASTER,1,6,4,10,4.0,Sylas,BOTTOM,53,16858,25395,14459,16,177,1947,1775410779319,420,CLASSIC,5.454545454545454,519.5069337442218,1.633281972265023
EUW1_7811154904,ydonl0UCnDpsFLUfaVnHX2m_qlZYHZxF6kvRHgXJxWCrOqZ-PPaPdn0cTDNWU8rHVmfV01-BGyrozw,CHALLENGER,1,0,7,20,2.857142857142857,Nautilus,UTILITY,152,7089,23981,9464,14,40,1947,1775410779319,420,CLASSIC,1.2326656394453004,218.45916795069334,4.684129429892141
EUW1_7811154904,KxIZgnqlDiHm0AuMMVBWfZZBsiPjEv5uATac6Gy__2oxPx_wBRt-nxwjE12wO0HjJzPa2oOH63-BUg,CHALLENGER,0,6,8,1,0.875,Vayne,TOP,31,27957,29878,13789,18,290,1947,1775410779319,420,CLASSIC,8.936825885978427,861.5408320493066,0.9553158705701078
EUW1_7811154904,wY4pMq7R7ac7QcSftzWqyiMRSFaCfM88Kl49QUhFk0cE5uVZ-c4cy8ueo1IBzzrcrmaLlUDnwOXB-A,CHALLENGER,0,3,6,8,1.8333333333333333,Viego,JUNGLE,33,13478,30008,11367,15,202,1947,1775410779319,420,CLASSIC,6.224961479198766,415.346687211094,1.0169491525423728
EUW1_7811154904,Ebcb4O7q9NhOYnoznorQ6nZGjof0fwt0Lq_-bS3J6TLWW9NmFwu_Ft1zQH118RwymSRW8uVp74fnQA,CHALLENGER,0,5,5,1,1.2,Akali,MIDDLE,28,18487,29046,12249,16,267,1947,1775410779319,420,CLASSIC,8.22804314329738,569.7072419106316,0.8628659476117102
EUW1_7811154904,dagY2-LsfgTp-mBR04XYERMi0KxtRFE11pxTQYv_yIULvC4_9YCrYtyq_90ueclonA_C966MFkbVOQ,CHALLENGER,0,5,7,8,1.8571428571428572,Caitlyn,BOTTOM,28,33533,21755,14680,15,311,1947,1775410779319,420,CLASSIC,9.583975346687211,1033.3744221879815,0.8628659476117102
EUW1_7811154904,Y76K_T4dU8gWCPOEdYl6NpI2hJWU7bsz1tqOGxPF3CnaUIkV9NPys40ltmoruW2O6Si31h2TuDlYrA,GRANDMASTER,0,1,7,10,1.5714285714285714,Karma,UTILITY,112,10561,24018,8021,13,33,1947,1775410779319,420,CLASSIC,1.0169491525423728,325.45454545454544,3.451463790446841
EUW1_7813612259,Z-xaqHlLWTRM1tG6MqJRGFaHj28ZAJzCLKKkrjPeeGMvSDaZIv7wsCS6YWCLSd4QAiJisys9AwL7HQ,CHALLENGER,1,2,3,1,1.0,Gnar,TOP,12,10881,14142,5813,12,114,980,1775595785135,420,CLASSIC,6.979591836734694,666.1836734693878,0.7346938775510204
EUW1_7813612259,k8U-jWyXQcfhdN_VJJOdctkpRfUgQDjqsCW_FY9GKjYUGTVmLjvW-D6yoB-iWtEfMHSwL7-J8-ChPw,CHALLENGER,1,4,0,8,12.0,JarvanIV,JUNGLE,22,7480,11909,7869,12,136,980,1775595785135,420,CLASSIC,8.326530612244898,457.9591836734694,1.3469387755102042
EUW1_7813612259,yrwnBmmZflmk-7PCr2xfjU-qHAzvHP9ZAMMbSqIJFijc4LYSlOxhUs8qY7xEOlDfKr8D8KgFGjEUkg,CHALLENGER,1,5,1,3,8.0,Taliyah,MIDDLE,17,11491,9444,7158,13,149,980,1775595785135,420,CLASSIC,9.122448979591837,703.5306122448981,1.0408163265306123
EUW1_7813612259,S9eOzvet5PMeyDG4FwXFJXfSUEUElv03HpkKHaBr9Ka9ejQKmDWklrSCvOCIFFSWqEdI7sFQeOcBbw,CHALLENGER,1,9,2,3,6.0,Jinx,BOTTOM,10,10680,8378,9214,10,141,980,1775595785135,420,CLASSIC,8.63265306122449,653.8775510204082,0.6122448979591837
EUW1_7813612259,p-yFF6UyV6rueuD_BXdvS5TMhrcoZZGLcXrjWvKkCUxPmPWHxJYLLFsNziOnGXkuq4Txad0-YECjDQ,CHALLENGER,1,0,2,11,5.5,Seraphine,UTILITY,36,5661,5633,4970,9,24,980,1775595785135,420,CLASSIC,1.469387755102041,346.5918367346939,2.2040816326530615
EUW1_7813612259,627nQTO0TKvvU4BpN1uieiWtIRBF9ukVbfkLdVUgGTeryH3Aid33tc5z7pLDp_Z8rkgpTwgU5LVCfg,CHALLENGER,0,2,5,0,0.4,Sylas,TOP,13,10885,17403,5918,12,134,980,1775595785135,420,CLASSIC,8.204081632653061,666.4285714285714,0.7959183673469389
EUW1_7813612259,DA-BJDRtgNILl-uhhSsvcyeFHlqUMgQr_Nu3WxAVon-oEm05EzWJKK4EzSCmqRnSJJCRRjwlRmd2pw,GRANDMASTER,0,2,2,3,2.5,Nocturne,JUNGLE,15,5817,16478,6475,11,129,980,1775595785135,420,CLASSIC,7.89795918367347,356.14285714285717,0.9183673469387755
EUW1_7813612259,RpZQtLGH6e1kuHeneKbURLLMD4UWpO4fxDOIWdtqylHn1CsiojjIRcqSsp4nsoKk2-iN67yF7vGuPg,CHALLENGER,0,3,4,1,1.0,Aurora,MIDDLE,14,7925,12078,6549,11,143,980,1775595785135,420,CLASSIC,8.755102040816327,485.2040816326531,0.8571428571428572
EUW1_7813612259,wXFgFN4t_J4Z-F7sa7gzTlqykvB3zfRh43GFRnugtx-bhB6XMcdv6A3OFTLBlKVk35bBKHqYv0RpmA,CHALLENGER,0,0,5,6,1.2,Ashe,BOTTOM,16,10254,12268,6802,9,128,980,1775595785135,420,CLASSIC,7.836734693877552,627.795918367347,0.979591836734694
EUW1_7813612259,AmCKOJYZKPS4yxXtQUfHLEqHDUZkeTgxIwIWsK3yX3GVsQhu8vdtdDFoK5HJYPM9VCmk1TcSLg6fdw,CHALLENGER,0,1,4,4,1.25,Lulu,UTILITY,26,4649,9514,4285,8,15,980,1775595785135,420,CLASSIC,0.9183673469387755,284.6326530612245,1.5918367346938778
EUW1_7813319735,Z-xaqHlLWTRM1tG6MqJRGFaHj28ZAJzCLKKkrjPeeGMvSDaZIv7wsCS6YWCLSd4QAiJisys9AwL7HQ,CHALLENGER,1,7,3,12,6.333333333333333,KSante,TOP,35,20236,36647,13213,18,205,1949,1775583004787,420,CLASSIC,6.310928681375064,622.9656233966136,1.07747562852745
EUW1_7813319735,J74KGm2amNbDVAt-ehutUpJrxt--2dW-pkG7AUqU8CYWnZYFJMEZ2kOv-5Lcf_nv7H51KRnzQXDDwQ,CHALLENGER,1,7,4,14,5.25,Shaco,JUNGLE,19,22437,21593,14381,18,231,1949,1775583004787,420,CLASSIC,7.11133914828117,690.7234479220112,0.5849153412006157
EUW1_7813319735,yrwnBmmZflmk-7PCr2xfjU-qHAzvHP9ZAMMbSqIJFijc4LYSlOxhUs8qY7xEOlDfKr8D8KgFGjEUkg,CHALLENGER,1,7,5,9,3.2,Taliyah,MIDDLE,25,32060,17551,15334,18,273,1949,1775583004787,420,CLASSIC,8.40430990251411,986.9676757311441,0.7696254489481785
EUW1_7813319735,Tv6UMY_2z-9OV64EKjyCbOtFNaAec4NXDQw1UIVWOR5cNVTOTetRnT95mjoXf4t05McMlumobEiWwQ,CHALLENGER,1,14,10,10,2.4,Yunara,BOTTOM,32,44783,30998,20946,17,322,1949,1775583004787,420,CLASSIC,9.91277578245254,1378.6454592098512,0.9851205746536685
EUW1_7813319735,TpnuFmp7IpW_4XT6B6bU8YKTExZcICTj0G0e2yLO_Tc2ABIxZIYAehEDoqScp-xkbgUBozEStsIyOA,CHALLENGER,1,5,7,25,4.285714285714286,Lulu,UTILITY,105,15081,21145,11993,15,38,1949,1775583004787,420,CLASSIC,1.1698306824012314,464.2688558234992,3.23242688558235
EUW1_7813319735,aI9cPJXebDtWbQ_eFhp7-WEYRYW4VpYo3UCJSrZ2nnuQZz0SX7a2w0Pb4xrRkOEocLkiAfeDWDfJeQ,CHALLENGER,0,1,9,12,1.4444444444444444,Kayle,TOP,43,20929,32846,14113,18,273,1949,1775583004787,420,CLASSIC,8.40430990251411,644.2996408414572,1.323755772190867
EUW1_7813319735,LQQVMGwYrv2qeaDzvHtBwJU9yc2IMIkWqNdq_CWwUyFUMNtC3G0RB_rFC0EzMQTZU0UsD5aUjFRQkg,CHALLENGER,0,4,8,8,1.5,Nocturne,JUNGLE,11,17149,47215,14310,16,243,1949,1775583004787,420,CLASSIC,7.480759363776295,527.9322729604926,0.33863519753719856
EUW1_7813319735,9zmW-LJV9makX10YqV940taPEveaLopM7GPSvcepx8tuv_OCS1W4Gzv6x3O8Z3G25hrEG-kPzEg5Qg,CHALLENGER,0,5,4,10,3.75,Ryze,MIDDLE,38,22824,27923,15022,18,264,1949,1775583004787,420,CLASSIC,8.127244740892765,702.6372498717291,1.1698306824012314
EUW1_7813319735,EVSDw4FVXC2JRvYJhQZWrqi3WyJXqZ5qex65Jnom5LRr3QJypN-idkkKTpf3mVLBfVqmyv-VzVwe_A,GRANDMASTER,0,9,9,7,1.7777777777777777,Kaisa,BOTTOM,30,25200,28485,17528,16,270,1949,1775583004787,420,CLASSIC,8.311954848640328,775.782452539764,0.9235505387378142
EUW1_7813319735,Q3Sc0Nl_5juhYUIss2wBoaN3UGsDIKKdsILewwH2EAKozvtS7gSa9_1ws69WP1QCagWG7wVxsybudg,CHALLENGER,0,10,10,10,2.0,Pyke,UTILITY,90,12666,32068,13680,14,24,1949,1775583004787,420,CLASSIC,0.7388404309902514,389.92303745510515,2.770651616213443
EUW1_7813275169,PXww7MSjjUtMMk2sTXOVlx5R70zzH59kcHJuGyOpjEMlsPptRTy5yWgRT1W2HhdAjFW-JoHrjTs9NA,GRANDMASTER,0,1,7,6,1.0,Ornn,TOP,17,15474,37019,8965,15,193,1575,1775581015549,420,CLASSIC,7.352380952380952,589.4857142857143,0.6476190476190476
EUW1_7813275169,1R9MT-lJwfeTtFMOI6lK2BEHRSq-yUSyWUttipcs0njF0OATFtQFFj6acUnISVeGU0pbZKFadwyAjQ,MASTER,0,1,6,6,1.1666666666666667,Ezreal,JUNGLE,29,15656,24377,9796,15,207,1575,1775581015549,420,CLASSIC,7.885714285714286,596.4190476190477,1.1047619047619048
EUW1_7813275169,xmDRE0NN531bmnBSZvuaYoOyAnEbEYSGx2PXO6J7E6wpH11yNkq8sLlQa0LkyI_LqbFAqy45ew9zuw,MASTER,0,9,7,2,1.5714285714285714,Yasuo,MIDDLE,18,19091,25837,13750,15,237,1575,1775581015549,420,CLASSIC,9.028571428571428,727.2761904761904,0.6857142857142857
EUW1_7813275169,ajr9wMs9VTPI-AXeZ7JGKNAvTRygLe9-OJNCSbzy_GHOsL_TZYxNtn2GfQCWAqxqUbvd50OJBTWPfg,MASTER,0,14,14,1,1.0714285714285714,Kalista,BOTTOM,16,29223,31965,13539,13,171,1575,1775581015549,420,CLASSIC,6.514285714285714,1113.2571428571428,0.6095238095238096
EUW1_7813275169,qYnMOpujzgQTY-IF-uovTbuQdW762sv0zLNxKXnDJLMaLWx14QLrNLpGdY6Or3GcJSK4QJco4Y0e8A,GRANDMASTER,0,3,14,16,1.3571428571428572,Taric,UTILITY,76,12904,33814,9372,12,23,1575,1775581015549,420,CLASSIC,0.8761904761904762,491.5809523809524,2.895238095238095
EUW1_7813275169,H31-hJMddAijd-nkYFAVDzBMzhLwZW4UvuusG3rdnZC7ehL8Htor3UucTso_Wc7vhgux1931oBF83A,MASTER,1,5,5,11,3.2,Ambessa,TOP,17,23152,22061,11027,16,214,1575,1775581015549,420,CLASSIC,8.152380952380952,881.9809523809524,0.6476190476190476
EUW1_7813275169,THwSdiiRZplxC8sItp3M5P7nGksowSZ35v5nZjqLJMyvIHGlA4ujBO1YUwcJORLJDJL9dz_mVwXvTg,GRANDMASTER,1,11,6,18,4.833333333333333,Sylas,JUNGLE,24,23160,33020,13116,16,187,1575,1775581015549,420,CLASSIC,7.123809523809523,882.2857142857143,0.9142857142857143
EUW1_7813275169,yrwnBmmZflmk-7PCr2xfjU-qHAzvHP9ZAMMbSqIJFijc4LYSlOxhUs8qY7xEOlDfKr8D8KgFGjEUkg,CHALLENGER,1,9,5,25,6.8,Taliyah,MIDDLE,23,34728,17113,12145,15,184,1575,1775581015549,420,CLASSIC,7.0095238095238095,1322.9714285714285,0.8761904761904762
EUW1_7813275169,EVSDw4FVXC2JRvYJhQZWrqi3WyJXqZ5qex65Jnom5LRr3QJypN-idkkKTpf3mVLBfVqmyv-VzVwe_A,GRANDMASTER,1,19,5,14,6.6,Yunara,BOTTOM,22,37693,20589,19212,15,209,1575,1775581015549,420,CLASSIC,7.961904761904762,1435.9238095238095,0.8380952380952381
EUW1_7813275169,AXmFm03gOtlgAFnCOZ7a2A-yV6ptdZz56x7siwr5qn7yyWTAX0GWnKrqEojD1lkNk8qCgQOTGltK1Q,MASTER,1,4,7,30,4.857142857142857,Nasus,UTILITY,85,8338,23985,10218,13,19,1575,1775581015549,420,CLASSIC,0.7238095238095238,317.6380952380952,3.238095238095238
EUW1_7813242317,bFoJ2smj8rtoBeYK9rGbyhxe2JiqFxeTafOA_2LJiYP_bGTJmLmkNqVJUZhZGVkU3URehFRzJaI-Jw,GRANDMASTER,1,2,1,0,2.0,Gnar,TOP,9,8859,14257,6787,13,154,1109,1775579268159,420,CLASSIC,8.331830477908024,479.2966636609558,0.48692515779981965
EUW1_7813242317,qCJ0xRV2DYPSwJB7Pjk9weEvVRvyY4X4_-RwkIYs98u8zLWS_iLv9764zAZpBRiq-2YLE_GRSCEuEQ,CHALLENGER,1,3,1,9,12.0,Nunu,JUNGLE,14,8656,17947,8729,13,168,1109,1775579268159,420,CLASSIC,9.0892696122633,468.3137962128043,0.757439134355275
EUW1_7813242317,yrwnBmmZflmk-7PCr2xfjU-qHAzvHP9ZAMMbSqIJFijc4LYSlOxhUs8qY7xEOlDfKr8D8KgFGjEUkg,CHALLENGER,1,3,3,7,3.3333333333333335,Taliyah,MIDDLE,11,13413,9469,7807,13,172,1109,1775579268159,420,CLASSIC,9.305680793507664,725.6807935076645,0.5951307484220018
EUW1_7813242317,9zmW-LJV9makX10YqV940taPEveaLopM7GPSvcepx8tuv_OCS1W4Gzv6x3O8Z3G25hrEG-kPzEg5Qg,CHALLENGER,1,11,2,6,8.5,Ezreal,BOTTOM,7,21250,11690,12053,12,157,1109,1775579268159,420,CLASSIC,8.494138863841298,1149.6844003606852,0.3787195671776375
EUW1_7813242317,TjRvNlmgS6hsDH8rd8xeYVwgy8HtbJK_gvoF-ABX9Yj_h4YVq9bBqVu3kuTk_sRKvZTiTfrxxwJzQA,GRANDMASTER,1,3,1,14,17.0,Alistar,UTILITY,56,5142,15902,6765,9,9,1109,1775579268159,420,CLASSIC,0.48692515779981965,278.1965734896303,3.0297565374211
EUW1_7813242317,lGAMsFyoNuFABpZXmmVrrKfSeOW3be-ZmV4tq4AZk77MWE1SBdqk9PhN0EWduTwWu9xJfKNy6QDSgA,CHALLENGER,0,3,4,0,0.75,Akali,TOP,12,14046,17320,7654,13,145,1109,1775579268159,420,CLASSIC,7.8449053201082055,759.9278629395852,0.6492335437330928
EUW1_7813242317,vzC0-V3SjwcTe7sr4dN3y7H1yAR6nXtGRHRTDIVWO6vY4xQwbAj60033_5Ehn7d2iQUyXoGQ74LT_g,CHALLENGER,0,3,3,1,1.3333333333333333,Nocturne,JUNGLE,11,7005,18096,7078,11,127,1109,1775579268159,420,CLASSIC,6.871055004508566,378.9900811541929,0.5951307484220018
EUW1_7813242317,na0jIWb-eU8-xwxAET4fLaIO5YzTLeBbfKg1dWNHq0J1AHO7Tgj8qs9Iv5nYRgzZJRtVZ_FHqzDOXw,GRANDMASTER,0,1,3,1,0.6666666666666666,Galio,MIDDLE,2,6360,10849,6601,12,169,1109,1775579268159,420,CLASSIC,9.143372407574391,344.0937781785392,0.10820559062218214
EUW1_7813242317,UPGlR0JjFY8asepKQeb1UkBqY7kI0u0KearU8gUjEuhTbAJImGHRlD2c3x-OhZlxFHwiHHuFTKNzLw,MASTER,0,0,8,3,0.375,Aphelios,BOTTOM,8,8084,13902,6077,10,131,1109,1775579268159,420,CLASSIC,7.08746618575293,437.3669972948602,0.4328223624887286
EUW1_7813242317,GbXI3qn4vtlCXNEwJTUeq6t7P1DqnuaanQ3DCMH4iYlihEZE4V0Ru1JR1KaAwD2tzeDjW75pZwaVlQ,CHALLENGER,0,1,4,1,0.5,Ekko,UTILITY,62,8861,12283,4950,9,37,1109,1775579268159,420,CLASSIC,2.0018034265103695,479.40486925157796,3.3543733092876464
EUW1_7813176638,xD_IkJ3BVDUkhzmveibR5pI5ewHYiC9LEcdNnsZ8Gu-ulB3lYFANh6zWRD_hfrkrcChKfGoX3EBz8w,CHALLENGER,0,0,6,3,0.5,Zilean,TOP,26,7294,14408,6458,13,132,1409,1775575073743,420,CLASSIC,5.621007806955287,310.60326472675655,1.1071682044002837
EUW1_7813176638,gITnGto3BbLgh-p9T6TnUyXecoFxjloyo5ZRjiRudWWyUWWeqT90XKjBKxrOYv8MJKSAOLA_tEAE5A,CHALLENGER,0,5,5,5,2.0,Skarner,JUNGLE,26,17257,30202,10078,13,153,1409,1775575073743,420,CLASSIC,6.5152590489709015,734.86160397445,1.1071682044002837
EUW1_7813176638,RpZQtLGH6e1kuHeneKbURLLMD4UWpO4fxDOIWdtqylHn1CsiojjIRcqSsp4nsoKk2-iN67yF7vGuPg,CHALLENGER,0,2,8,5,0.875,Azir,MIDDLE,18,14774,18882,9123,13,202,1409,1775575073743,420,CLASSIC,8.601845280340667,629.1270404542229,0.7665010645848119
EUW1_7813176638,dLlI2wzOcSIDOLODqDR9ejzBMtwrQvsZfGzPCt591-Eb3Ta3Sj4eO-kfg4ASQKlg1msbPkYxa2iMRQ,CHALLENGER,0,3,5,2,1.0,Caitlyn,BOTTOM,26,13224,13573,9712,12,213,1409,1775575073743,420,CLASSIC,9.070262597586941,563.1227821149752,1.1071682044002837
EUW1_7813176638,JdtEBraZUWPwwuVeXx-EJGcCMhc4ZiAfojYOPaoiiTYK9BesUMjD1nvfoTXrt0GmwCBazXWejYK6ig,GRANDMASTER,0,4,4,6,2.5,Anivia,UTILITY,81,8929,18213,8168,11,44,1409,1775575073743,420,CLASSIC,1.8736692689850958,380.2271114265436,3.4492547906316533
